url,name,price,rating,number_of_reviews,description,product_description,asin,manufacturer
/POLE-STAR-Polyester-Backpack-Compartment/dp/B07D6NXR2Q/,"POLESTAR Amaze 15.6 inch 30 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",549,4.0,"6,169","Buy POLESTAR Amaze 15.6 inch 30 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty from Laptop Backpacks at Amazon.in. 30 days free exchange or return","This quality casual day pack comes without any bells and whistles. The clean silhouette is fashionable and modern while still having a heritage feel. There’s nothing complicated on this bag, just a 2 spacious main chamber for books and binders plus a laptop compartment . Back small zipper pocket for tiny things . The product is made from polyester on the inside and outside It features : Lite in weight backpack with spacious compartments, soft shell, zipper closure, shoulder strap and is targeted towards both the genders",B07D6NXR2Q, POLESTAR
/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/,DEIN KLEIDER Men's Nylon Messenger Bag,346,4.0,"5,542",DEIN KLEIDER Men's Messenger Bag (Black) : Amazon.in: Fashion,"Spacious and convenient, ideal for use as Messenger Bag.perfect product from DEIN KLEIDER for storing in your Objects to take with you for extra storage.",B084ZHP97M,
/Ross-Heating-Pad-Heat-Electric-Assorted/dp/B0CJJKSXW1/,"Ross Heating Bag, Hot Water Bags for Pain Relief, Heating Pad-Heat Pouch Hot Water Bottle Bag, Electric Hot Water Bag, Heating Pad for Pain Relief- with Hand Warmer Pockets (Assorted Colors)",199,4.7,16,"Ross Heating Bag, Hot Water Bags for Pain Relief, Heating Pad-Heat Pouch Hot Water Bottle Bag, Electric Hot Water Bag, Heating Pad for Pain Relief- with Hand Warmer Pockets (Assorted Colors) : Amazon.in: Health & Personal Care","Depending on the temperature outside, this heating pad can be utilized for 120 minutes after only 5 to 10 minutes of electric charging. strong points portable heating pad with a rechargeable battery that is simple to use and carrySports injuries, arthritis, stiff necks, backaches, muscle pains, cramps, hypothermia, sprains, and growing pains can all be successfully treated with this electric heating pad. They function without the need to refill the water.It can be kept inside the blanket to heat the quilt or used at low temperatures to massage different sections of your body.The high-grade velvet fabric and double-thick, flexible PVC used to make this heating bag are both touch-soft and long-lasting.",B0CJJKSXW1, Ingens Tradecom Pvt Ltd
/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,449,3.8,436,"Amazon.in: Buy ADISA 32L large laptop backpack office bag college travel back pack with rain cover (Green) online at low price in India on Amazon.in. Check out ADISA 32L large laptop backpack office bag college travel back pack with rain cover (Green) reviews, ratings, features, specifications and more at Amazon.in","High Quality large and spacious laptop backpack with 2 compartments and 2 front easy-access pockets. One compartment is for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. Other compartment has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort. It comes with a full sized rain cover.",B0BPVCBFM7, ADISA
/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/,"Golden Wolf Backpack with Rain Cover Anti-theft Backpack with Lock 15.6-inch Laptop Bag Multi-pockets with USB Port for Business Travel College,Dark Grey","1,999",4.3,"3,623","Buy Golden Wolf Backpack with Rain Cover Anti-theft Backpack with Lock 15.6-inch Laptop Bag Multi-pockets with USB Port for Business Travel College,Dark Grey from Laptop Backpacks at Amazon.in. 30 days free exchange or return",,B08HM4TQZZ, ah arctic hunter
/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/,Lenovo 15.6-inch Casual Laptop Briefcase T210,799,4.2,"21,704","Amazon.in: Buy Lenovo Casual Laptop Briefcase T210 (Toploader) 39.62 cm (15.6-inch) Water Repellent Black online at low price in India on Amazon.in. Check out Lenovo Casual Laptop Briefcase T210 (Toploader) 39.62 cm (15.6-inch) Water Repellent Black reviews, ratings, features, specifications and more at Amazon.in",,B075Y6Y9H5," Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560156"
/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/,DEIN KLEIDER Men's Nylon Messenger Bag,346,4.0,"5,542",DEIN KLEIDER Men's Messenger Bag (Black) : Amazon.in: Fashion,"Spacious and convenient, ideal for use as Messenger Bag.perfect product from DEIN KLEIDER for storing in your Objects to take with you for extra storage.",B084ZHP97M,
/Half-Moon-Hercules-Travelling-Compartment/dp/B0CJ3FDW3K/,Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black),689,5.0,4,Buy Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"The Half Moon ""Hercules"" 55L Traveling Backpack is your perfect travel companion! With its massive 55-liter capacity, this backpack ensures you have all the room you need for your adventures. Keep your laptop safe in the padded compartment, and enjoy unbeatable comfort thanks to the plush back padding. Stay hydrated with dedicated pockets for your water bottle or umbrella, and stay stylish with the reflective logo and trendy front design. Plus, the durable metal zipper slider, rain cover, and secret bottom pocket make this backpack a true travel essential. Get ready to explore the world with the Half Moon ""Hercules"" – your trusty partner for every journey!",B0CJ3FDW3K, Half_Moon
/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTC876Z/,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",800,4.1,"6,653","Buy FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls (Navy) from Laptop Backpacks at Amazon.in. 30 days free exchange or return","Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B09VTC876Z, FUR JADEN
/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/,Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,809,3.8,273,Buy Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Teal) (Large size) from Casual Backpacks at Amazon.in. 30 days free exchange or return,,B0BRJRVH6D, Martucci
/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,683,4.1,"4,785",Bagneeds Men's Brown Synthetic Leather Best Laptop Messenger Bag Satchel for Men : Amazon.in: Computers & Accessories,,B0855F8174, Bagneeds
/BACKPACK-OUTDOOR-TREKKING-CAMPING-RUCKSACK/dp/B0BR3YZ5BV/,LARGE 60L TRAVEL BACKPACK FOR OUTDOOR SPORT HIKING TREKKING BAG CAMPING RUCKSACK,499,3.8,119,Buy LARGE 60L TRAVEL BACKPACK FOR OUTDOOR SPORT HIKING TREKKING BAG CAMPING RUCKSACK (GREEN) from Rucksacks & Trekking Backpacks at Amazon.in. 30 days free exchange or return,"This Stylish Trendsetter rucksack is stylish and appeals to today's generation and lifestyle. This tricking backpack is made of extremely tough and durable materials. It’s designed to carry and protect your belongings with spacious compartments and multiple pockets to carry your belongings. The larger main compartments with front easy to access pockets, side mesh pockets for water bottle storage provide generous storage in this sporty, durable backpack. Trendsetter is designed for the modern computer, fitting in overhead compartments or beneath the seat. Contains 2 Air mesh water bottle compartments. Grab It. Shoulder It. Grab and go handles. Padded shoulder straps keep you comfortable on the move",B0BR3YZ5BV," BLUE CRAFT, MURAD NAGER, HYDERABAD, TELANGANA- 500028, MOB. 8008355628"
/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27CYC4/,"Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Black (SNAP19CBBLK)",999,3.8,355,"Buy Safari Snap 35 Ltrs Large Laptop Backpack With 3 Compartments, Water Resistant Fabric - Black (SNAP19CBBLK) from Laptop Backpacks at Amazon.in. 30 days free exchange or return","Safari Snap is a 35 Litres, 3 compartment laptop backpack perfect for daily usage. It has a dedicated tech safe laptop sleeve that can hold upto 17 inch laptop or any smaller ones easily. The laptop sleeve is also fully padded from the bottom protecting your device from any shock or damage. This backpack is especially designed for todays fast paced world, where everything should be compact and lightweight. This backpack is perfect for everyday usage such as office, college, school, tuitions, or short holiday trips. The front pocket is designed to keep your essentials organized and side mesh pockets are perfect for storing your water bottle and umberella. Made of high grade water resistant polyester fabric, this backpack will last you several trips.",B09B27CYC4, Safari Industries
/Impulse-IMP-Backpack-Resistant-Navy/dp/B0CJHXH8M8/,Impulse IMP Omega 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,510,4.7,11,Buy Impulse IMP Omega 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty (Navy Blue) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"Impulse Backpack are made to give you comfort and durability, It is light in weight one backpack for all your needs",B0CJHXH8M8,
/Handcuffs-Multifunctional-Maternity-Backpack-Nursing/dp/B09413KB4K/,Handcuffs Baby Diaper Bag Multifunctional Maternity Bags New Mom Dad Travel Backpack For Baby Care Nursing (Black),"1,186",4.2,555,Handcuffs Baby Diaper Bag Multifunctional Maternity Bags New Mom Dad Travel Backpack For Baby Care Nursing (Black) : Amazon.in: Baby Products,"Handcuffs Baby Diaper Bag Multifunctional Maternity Bags New Mom Dad Travel Backpack For Baby Care Nursing 🖤 Going out with a baby requires you to be ready in any kind of messy situations. That is why, you need a trustable nappy bag to store all your baby's needs. 🖤 Multiple functionality, various compartments and spacious interior make this Diaper Bag an ideal companion for baby and parents on the go. 🖤 Pocket includes individualized storage compartments and zip close pocket to safely organize baby's necessities. 🖤 It is very roomy, can hold all your essential items for baby care, such as baby diaper, milk bottle, towel, water bottle, changing pad, snacks. 🖤 Portable unisex design, perfect gift for men / women / newborn / toddler/ twins / new mother / dad /parents 🖤 Not only diaper bag, it also can be used as weekend equipment, traveling & hiking backpack, casual daypack.",B09413KB4K, Handcuffs
/Gear-Inspired-Moving-training-DUFINDAVMVG05/dp/B08DV7YZL6/,Gear Inspired Alive Moving 33L Large Water Resistant Travel Duffle Bag/Gym Bag/Sports Duffle for Men/Women (Blue),399,4.3,"1,338",Gear Inspired Alive Moving 33L Large Water Resistant Travel Duffle Bag/Gym Bag/Sports Duffle for Men/Women (Blue) : Amazon.in: Fashion,"Gear Inspired Alive Moving 34 Ltrs Blue Travel Duffle for gym, sports, training (DUFINDAVMVG05)",B08DV7YZL6, Gear
/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,843,3.6,"1,044",Buy Zipline Stylish Green Printed College School Bag Backpack For Men Women Boys & Girls (Medium Size) from Casual Backpacks at Amazon.in. 30 days free exchange or return,"A super-slim design, trendy looks and durable construction - this stylish 36 L backpack from ZIPLINE has got everything that will complement your youthful personality. With its spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design Crafted from polyester, this medium backpack is sturdy enough to withstand regular wear and tear gracefully. It features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this bag can be easily adjusted according to your liking. Spacious Featuring one front pocket and three main compartments, all with speciality zippers, this bag offers you enough space to carry your books, files, coins, travel accessories, stationery, keys and mobile accessories. It comes with the ZIPLINE promise of quality.Product Description",B08WQ668WJ, Atulitu Agency
/DARK-HORSE-Briefcase-Messenger-Compartment/dp/B0BJZF92F6/,"DARK HORSE Laptop Bag Leather Briefcase 15.6 Inch Messenger Bag Satchel for Men, Padded Laptop Compartment 12 Liters , Water Resistant Shoulder Bag with Strap, Durable Office Bag, for Laptop",799,4.0,153,"DARK HORSE Laptop Bag Leather Briefcase Messenger Bag Satchel for Men, Padded Laptop Compartment, Shoulder Bag with Strap, Durable Office Bag, for Laptop/Notebook/MacBook (Dark Brown) : Amazon.in: Computers & Accessories","DARK HORSE Laptop Bag Made of heavy-duty and water-resistant synthetic leather fabric with a clean, convenient design to create a laptop case bag that is perfectly suited to modern life. It can protect your belongings from a small splash of water or light rain; nice stitching, well made, classic and stylish. It's a very durable laptop bag tablet bag. You can put a laptop, MacBook Pro, A4 books, iPad, glasses, wallet, keys, cell phone, umbrella, and document in the satchel bag. It's a comfortable and padded book bag for working, traveling, school, and casual everyday use. Ideal for men, women, teens, high school students, college students, boys, girls, etc. This bag is a great gift idea for Father's Day, Mother’s Day, Birthdays, Valentine's Day, Festivals, Graduation, or any occasion which calls for a gift.",B0BJZF92F6, DARK HORSE
/Impulse-IMP-linear-Resistant-Navy/dp/B0CJJ15CM7/,Impulse IMP linear 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,510,5.0,4,Buy Impulse IMP linear 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty (Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"Impulse Backpack are made to give you comfort and durability, It is light in weight one backpack for all your needs",B0CJJ15CM7,
/Skybags-Polycarbonate-Turquoise-Hardsided-MINT55TTRQ/dp/B078GR3YHR/,Skybags Mint 55 cms Small Cabin Polycarbonate Hardsided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Turquoise Blue,"2,619",4.3,"4,310",Skybags Mint 55 cms Small Cabin Polycarbonate Hardsided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Turquoise Blue : Amazon.in: Fashion,Bestseller lightweight polycarbonate 4 wheel trolley from sky bags.,B078GR3YHR, Skybags
/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL/,Martucci Large 35 L Backpack Spacy Unisex/College/School/Travel Backpack with Rain Cover and Reflective Strip,699,4.0,"1,343",Buy Martucci Pro 38L Spacy 17 Inch Laptop Backpack Men and Women/Unisex/College/School/Travel Backpack for Girls and Boys with Rain Cover and Reflective Strip(Airport Blue) from Casual Backpacks at Amazon.in. 30 days free exchange or return,,B0B7DVC3TL, Martucci
/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B08TD6BN7Y/,"Presto! Oxo-Biodegradable Garbage Bags, Medium - 30 Bags/Roll (Pack of 3, Green, For Wet Waste, plastic)",209,4.3,"1,198","Presto! Oxo-Biodegradable Garbage Bags, Medium - 30 Bags/Roll (Pack of 3, Green, For Wet Waste, plastic) : Amazon.in: Home & Kitchen","Presto! offers Oxo-Biodegradable Garbage Bags to help you maintain cleanliness and hygiene in your house, office and surroundings. These garbage bags make clean-up and garbage disposal a hassle-free task while being easy on the environment! Line them up in your bedroom or bathroom dustbins or use them to segregate wet waste in the kitchen. Handy at offices or hotels, they’re useful for getting rid of leftover party plates and garbage as well. They come with a detachable tie-tape which lets you neatly tie up the bag, making it easier to carry out after use. These medium-sized bags easily fit any normal dustbins. They are available in green colour in a pack of 3 rolls, and each roll contains 30 bags for your convenience.",B08TD6BN7Y, Presto!
/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/,Boldfit Waist Bag for Men Fanny Pack for Women Fanny Pack for Men Waist Bag for Women Chest Bag for Women Waist Pouch for Men Waist Bag for Boys Waist Bags for Girls Fanny Bag - Black,349,4.1,"1,296","Boldfit Waist Bag for Men Fanny Pack for Women Fanny Pack for Men Waist Bag for Women Chest Bag for Women Waist Pouch for Men Waist Bag for Boys Waist Bags for Girls Fanny Bag - Black : Amazon.in: Bags, Wallets and Luggage",,B0BJZQ3ZR9, Boldfit
/Artistix-Alpine-Laptop-Backpack-Business/dp/B08SVV5HZY/,"ARTISTIX Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black)","1,783",4.4,"1,230","Buy ARTISTIX Alpine Business Class Series | Anti Theft Laptop Backpack (32 Litre, 15.6 inch) (Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return",,B08SVV5HZY, Durant International
/Safari-Polycarbonate-Hardsided-Cabin-Luggage/dp/B093LKCQKD/,Safari RAY 53 Cms Small Cabin Polycarbonate (PC) Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Suitcase/Trolley Bag (Cyan),"1,699",4.2,"1,110",Safari RAY 53 Cms Small Cabin Polycarbonate (PC) Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Suitcase/Trolley Bag (Cyan) : Amazon.in: Fashion,Presenting Thorium Antiscratch – A combination of durability and design that is crafted to add Style and elegance to your every move! The interiors are designed to offer maximum packing space and the Fixed lock will ensure safety of all your belongings. So get ready to give travelling in style a new meaning,B093LKCQKD, 5999
/Half-Moon-Hercules-Travelling-Compartment/dp/B0CJ3FDW3K/,Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black),689,5.0,4,Buy Half Moon Hercules 55L Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover (Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"The Half Moon ""Hercules"" 55L Traveling Backpack is your perfect travel companion! With its massive 55-liter capacity, this backpack ensures you have all the room you need for your adventures. Keep your laptop safe in the padded compartment, and enjoy unbeatable comfort thanks to the plush back padding. Stay hydrated with dedicated pockets for your water bottle or umbrella, and stay stylish with the reflective logo and trendy front design. Plus, the durable metal zipper slider, rain cover, and secret bottom pocket make this backpack a true travel essential. Get ready to explore the world with the Half Moon ""Hercules"" – your trusty partner for every journey!",B0CJ3FDW3K, Half_Moon
/Corduroy-Reusable-Shopping-Washable-Shoulder/dp/B0BNX437F8/,PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery,488,4.3,100,Buy PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery from Totes at Amazon.in. 30 days free exchange or return,,B0BNX437F8, PALAY
/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTC876Z/,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",800,4.1,"6,653","Buy FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls (Navy) from Laptop Backpacks at Amazon.in. 30 days free exchange or return","Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B09VTC876Z, FUR JADEN
/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB/,"WildHorn 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,4.1,"1,972","Buy WildHorn 31L Backpack for Men/Women I Waterproof I Fits upto 15.6"" Laptop I Travel/Business/College Bookbags from Laptop Backpacks at Amazon.in. 30 days free exchange or return",,B09QL81ZHB, WildHorn
/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/,TRUE HUMAN® Anti-Theft backpack with USB charging port and combination Number lock Laptop bag/office bag/travel bag for men and women,499,3.8,"2,012",Buy TRUE HUMAN® Anti-Theft backpack with USB charging port and combination Number lock Laptop bag/office bag/travel bag for men and women (grey) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"Product description Features: Made of durable and Eco-friendly water resistant oxford textile fabric, keep your laptop dry from small rain. Built-in well padded laptop sleeve with elastic velcro strap closure. Soft air permeability padded back cushion shoulder straps make it light and make you all day comfortable. Multiple compartments allow you to keep all of your stuffs secure and organized. Night vision reflective design, which keeps you safe while bicycling at night. A anti-theft zipped pocket for your valuables. This laptop bag can used for daily walk-around, work, school, day trips, vacation, travel, day hikes ,camping etc. What you can put in this laptop backpack? - You can put 2-3 clothes, A4 books, 15.6"" laptop, i-pad, glasses, wallet, keys, earphone, power bank, camera, cell phone and document in the back pack. - You Get What You pay for! Don't compare with cheaply made, Considering the high quality of the material, components, finishing and overall design it is exceptional value for money.",B09H7PK5ML, 1
/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,899,4.3,"6,874",Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel : Amazon.in: Fashion,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,B07M9BRCQ5, Fur Jaden
/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,689,4.1,"1,951","Amazon.in: Buy Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag (Navy blue) online at low price in India on Amazon.in. Check out Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag (Navy blue) reviews, ratings, features, specifications and more at Amazon.in",Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,B098QFF5TJ, Wesley
/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9,"3,843","Buy Half Moon Large 35L Water Resistant 17.3"" Laptop Backpack for Men, Black | Office Bag for Women with Padded Laptop Compartment | Spacious & Multiple Pockets from Laptop Backpacks at Amazon.in. 30 days free exchange or return","This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.",B09VCLZ3K4, Amazing Bags
/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",799,4.1,"6,655","Buy FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls (Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return","Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B09VTDMRY7, FUR JADEN
/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,374,3.9,"4,291","ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women (grey) : Amazon.in: Bags, Wallets and Luggage",,B07MXL986B, ADISA
/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/,TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND),529,3.7,"2,766",Buy TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,,B09QJ7ZF2Y,
/Impulse-Belux-Backpack-Resistant-Black/dp/B0CJHL12N9/,Impulse Belux 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,510,5.0,11,Buy Impulse Belux 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty (Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,"Impulse Backpack are made to give you comfort and durability, It is light in weight one backpack for all your needs",B0CJHL12N9,
/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",549,3.9,"17,605","Buy Half Moon 35L Water Resistant 15.6 inch Laptop Bag/ Backpack, Navy Blue | Office Bag for Men and Women with Padded Laptop Compartment | Rain Cover & Reflective Strips from Laptop Backpacks at Amazon.in. 30 days free exchange or return",,B085MHDJ93, Amazing Bags
